index,ID,JOJ Approved,MOM Approved,Site Status,Name,Original Name,Author,Author URL,Mod URL,Style,Categories,Clothing,Light,Heavy,Gender,Themes,Modular,Multi-colored,Armor Tier,Body & Physics Support (JSON),Image URL,Thumbnail URL,Category Audit Note,Content
32,32,TRUE,TRUE,INCLUDE,Satisfactory Facial Piercings,Satisfactory Facial Piercings,Atschibakim,https://www.nexusmods.com/skyrimspecialedition/users/3348752,https://www.nexusmods.com/skyrimspecialedition/mods/76879,Grounded,Accessories,FALSE,FALSE,FALSE,Male; Female,Civilian,TRUE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/76879/76879-1665503948-650212131.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/76/76879/76879-1665503948-650212131.jpeg,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
190,192,TRUE,TRUE,INCLUDE,Savior's Hide Replacer 2,Savior's Hide Replacer 2,furexarot,https://www.nexusmods.com/skyrimspecialedition/users/120770913,https://www.nexusmods.com/skyrimspecialedition/mods/129638,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Military; Nord; Nature,TRUE,FALSE,H6 - Ebony,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/129638/129638-1727041295-541379294.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/12/129638/129638-1727041295-541379294.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
94,96,TRUE,TRUE,INCLUDE,Scarlet Rose,COCO Scarlet Rose - CBBE-TBD-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/65109,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Occult,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/65109/65109-1647531066-881578780.png,https://images.nexusmods.com/mod-images/1704/t/large/65/65109/65109-1647531066-881578780.png,Existing category tag; verify against description if additional armor types are available.,NSFW
95,97,TRUE,TRUE,INCLUDE,Secret Child of Talos,Secret Child of Talos - CBBE-TBD-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/69767,Fantastical,Light,FALSE,TRUE,FALSE,Female,Civilian,FALSE,FALSE,L4 - Forsworn,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/69767/69767-1655415269-2129396110.png,https://images.nexusmods.com/mod-images/1704/t/large/69/69767/69767-1655415269-2129396110.png,Existing category tag; verify against description if additional armor types are available.,NSFW
182,184,TRUE,TRUE,INCLUDE,Sellsword Armor,Sellsword Armor 3BA-BHUNP-UBE-CBBE-UNP,FafnyB,https://www.nexusmods.com/skyrimspecialedition/users/5275607,https://www.nexusmods.com/skyrimspecialedition/mods/146631,Grounded,Light,FALSE,TRUE,FALSE,Female,Military; Thieves Guild; Nature; Maritime,TRUE,TRUE,L3 - Studded,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.imgur.com/WBLKcch.png,https://i.imgur.com/WBLKcch.png,Existing category tag; verify against description if additional armor types are available.,Standard
164,166,TRUE,TRUE,INCLUDE,Sena,[ELLE] Sena,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/140245,Grounded,Light,FALSE,TRUE,FALSE,Female,Civilian,TRUE,TRUE,L5 - Leather,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/140245/140245-1765620996-642993134.jpg,https://images.nexusmods.com/mod-images/1704/t/large/14/140245/140245-1765620996-642993134.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
23,23,TRUE,TRUE,INCLUDE,Senecio Armor,Senecio Armor,AokiliMods,https://www.nexusmods.com/skyrimspecialedition/users/4747368,https://www.nexusmods.com/skyrimspecialedition/mods/133720,Grounded,Light,FALSE,TRUE,FALSE,Female,Military,FALSE,TRUE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/133720/133720-1731789315-1380840671.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/13/133720/133720-1731789315-1380840671.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
96,98,TRUE,TRUE,INCLUDE,Shadow Knight,Daymarr Shadow Knight - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/119080,Fantastical,Light,FALSE,TRUE,FALSE,Female,Occult; Military,TRUE,FALSE,L4 - Forsworn,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/119080/119080-1715716843-1484959962.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/119080/119080-1715716843-1484959962.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
137,139,TRUE,TRUE,INCLUDE,Sharkish Piercings,Sharkish Piercings - BHUNP and 3BA Body Piercings,DomainWolf,https://www.nexusmods.com/skyrimspecialedition/users/38957115,https://www.nexusmods.com/skyrimspecialedition/mods/57131,Grounded,Accessories,FALSE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/57131/109378-1634370554-1964957928.png,https://images.nexusmods.com/mod-images/1704/t/large/57/57131/109378-1634370554-1964957928.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",NSFW
320,323,TRUE,TRUE,INCLUDE,Shas' Chains and Silks,Shas' Chains and Silks (SMP-3BA),ShasSaalLDred,https://www.nexusmods.com/skyrimspecialedition/users/152271893,https://www.nexusmods.com/skyrimspecialedition/mods/143720,Fantastical,Lingerie,TRUE,FALSE,FALSE,Female,Civilian; Maritime,TRUE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/143720/143720-1742299599-1721703654.png,https://staticdelivery.nexusmods.com/mods/1704/images/143720/143720-1742299599-1721703654.png,Existing category tag; verify against description if additional armor types are available.,NSFW
324,327,TRUE,TRUE,INCLUDE,Shas' Devil Corset,Shas' Devil Corset (SMP-3BA),ShasSaalLDred,https://www.nexusmods.com/skyrimspecialedition/users/152271893,https://www.nexusmods.com/skyrimspecialedition/mods/133218,Fantastical,Light,FALSE,TRUE,FALSE,Female,Daedra; Lingerie; Occult,FALSE,FALSE,L3 - Studded,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/133218/133218-1730899396-357629776.png,https://images.nexusmods.com/mod-images/1704/t/large/13/133218/133218-1730899396-357629776.png,Existing category tag; verify against description if additional armor types are available.,NSFW
323,326,TRUE,TRUE,INCLUDE,Shas' Equipable Hand Nails,Shas' Equipable Hand Nails,ShasSaalLDred,https://www.nexusmods.com/skyrimspecialedition/users/152271893,https://www.nexusmods.com/skyrimspecialedition/mods/120716,Grounded,Accessories,FALSE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/120716/120716-1717262265-1263578152.png,https://images.nexusmods.com/mod-images/1704/t/large/12/120716/120716-1717262265-1263578152.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
165,167,TRUE,TRUE,INCLUDE,Sherwood Huntress,Sherwood Huntress 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/91750,Grounded,Light,FALSE,TRUE,FALSE,Female,Nature,TRUE,TRUE,L1 - Hide,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/91750/91750-1765080831-1498803081.png,https://images.nexusmods.com/mod-images/1704/t/large/91/91750/91750-1765080831-1498803081.png,Existing category tag; verify against description if additional armor types are available.,NSFW
69,70,TRUE,TRUE,INCLUDE,Sigrin Silver Fox,Sigrin Silver Fox,DarkDukla,https://www.nexusmods.com/skyrimspecialedition/users/18292594,https://www.nexusmods.com/skyrimspecialedition/mods/144670,Grounded,Light,FALSE,TRUE,FALSE,Female,Civilian; Nord,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/144670/144670-1741946365-1514908516.png,https://images.nexusmods.com/mod-images/1704/t/large/14/144670/144670-1741946365-1514908516.png,Existing category tag; verify against description if additional armor types are available.,Standard
44,44,TRUE,TRUE,INCLUDE,Silent Woods,Ashtoreth - Silent Woods - 3BA - ESPFE,coldsun1187,https://www.nexusmods.com/skyrimspecialedition/users/9762372,https://www.nexusmods.com/skyrimspecialedition/mods/114859,Grounded,Light,FALSE,TRUE,FALSE,Female,Civilian; Nature,FALSE,TRUE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/114859/114859-1711231023-521599162.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/11/114859/114859-1711231023-521599162.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
310,313,TRUE,TRUE,INCLUDE,Silt Strider Armor,Silt Strider Armor,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/69920,Grounded,Heavy,FALSE,FALSE,TRUE,Male,Military,FALSE,FALSE,H5 - Steel Plate,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/86503"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/69920/69920-1688019982-747701029.png,https://staticdelivery.nexusmods.com/mods/1704/images/69920/69920-1688019982-747701029.png,Existing category tag; verify against description if additional armor types are available.,Standard
3,3,TRUE,TRUE,INCLUDE,Silver Armor,Silver Armor SE,4thUnknown,https://www.nexusmods.com/skyrimspecialedition/users/49002333,https://www.nexusmods.com/skyrimspecialedition/mods/79088,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Military; Royal,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/79088/79088-1668940760-1995561972.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/79/79088/79088-1668940760-1995561972.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
347,350,TRUE,TRUE,INCLUDE,Silver Witch 3BA SMP,[NimRain] Silver Witch,NimRain,,https://www.nexusmods.com/skyrimspecialedition/mods/172910,Modern,Lingerie,FALSE,TRUE,FALSE,Female,Occult; Arcane,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/172910/172910-1771503261-2092085958.jpg,/images/recent/silver-witch-thumbnail.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
166,168,TRUE,TRUE,INCLUDE,SK Shinobi,SK Shinobi - 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/133684,Fantastical,Heavy,FALSE,FALSE,TRUE,Female,Assassin; Thieves Guild,TRUE,TRUE,"H3 - Steel, H4 - Dwarven","{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/133684/133684-1765621244-1482625181.jpg,https://images.nexusmods.com/mod-images/1704/t/large/13/133684/133684-1765621244-1482625181.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
280,283,TRUE,TRUE,INCLUDE,SkimpyDemon Armor,Obi's SkimpyDemon armor 3BA,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/125434,Fantastical,Light,TRUE,FALSE,FALSE,Female,Daedra; Occult; Volkihar Vampire Clan,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/125434/125434-1722175515-1017096558.png,https://images.nexusmods.com/mod-images/1704/t/large/12/125434/125434-1722175515-1017096558.png,Existing category tag; verify against description if additional armor types are available.,NSFW
281,284,TRUE,TRUE,INCLUDE,Skirt and Shirt,Obi's Skirt and Shirt 3BA 4k,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/128400,Modern,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/128400/128400-1725634143-951575497.png,https://staticdelivery.nexusmods.com/mods/1704/images/128400/128400-1725634143-951575497.png,Existing category tag; verify against description if additional armor types are available.,NSFW
62,63,TRUE,TRUE,INCLUDE,Skyforge Azur Lane Bell Wild West,Skyforge Azur Lane Bell Wild West,CrashnFlash,https://www.nexusmods.com/skyrimspecialedition/users/179718669,https://www.nexusmods.com/skyrimspecialedition/mods/151612,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Civilian; Maritime,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/151612/151612-1750228225-1277007837.jpg,https://staticdelivery.nexusmods.com/mods/1704/images/151612/151612-1750228225-1277007837.jpg,Existing category tag; verify against description if additional armor types are available.,Standard
217,219,TRUE,TRUE,INCLUDE,Skyforge Twilight Wyvern,Skyforge Twilight Wyvern,hwybee4996,https://www.nexusmods.com/skyrimspecialedition/users/38307240,https://www.nexusmods.com/skyrimspecialedition/mods/131162,Fantastical,Light,FALSE,TRUE,FALSE,Female,Arcane; Daedra; Occult,TRUE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/131162/131162-1760668142-2025412340.jpg,https://staticdelivery.nexusmods.com/mods/1704/images/131162/131162-1760668142-2025412340.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
243,245,FALSE,FALSE,EXCLUDE,SkyTittie's Clothing Standalone 50 outfits,SkyTittie's Clothing Standalone 50 outfits. 3BA,Lorddkkr,https://www.nexusmods.com/skyrimspecialedition/users/124165378,https://www.nexusmods.com/skyrimspecialedition/mods/86605,Modern,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/86605/86605-1678308725-1487969883.png,https://staticdelivery.nexusmods.com/mods/1704/images/86605/86605-1678308725-1487969883.png,Existing category tag; verify against description if additional armor types are available.,NSFW
58,59,TRUE,TRUE,INCLUDE,SMP Earrings and Necklaces,SMP Earrings and Necklaces,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/110894,Grounded,Accessories,FALSE,FALSE,FALSE,,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/110894/110894-1707110156-1573767134.png,https://staticdelivery.nexusmods.com/mods/1704/images/110894/110894-1707110156-1573767134.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
97,99,TRUE,TRUE,INCLUDE,Snow Queen,COCO Snow Queen - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/94596,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Royal; Divine,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/94596/94596-1688184953-2085767422.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/94596/94596-1688184953-2085767422.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
46,46,TRUE,TRUE,INCLUDE,Sorcerer Outfits,Sorcerer Outfits,Collygon,https://www.nexusmods.com/skyrimspecialedition/users/7421795,https://www.nexusmods.com/skyrimspecialedition/mods/137725,Grounded,Cloth,TRUE,FALSE,FALSE,Male; Female,Arcane; Civilian,FALSE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/137725/137725-1735620270-100641609.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/137725/137725-1735620270-100641609.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
167,169,TRUE,TRUE,INCLUDE,Sparrows Mage,Sparrows Mage 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/96211,Grounded,Light,FALSE,TRUE,FALSE,Female,Arcane; Civilian,FALSE,FALSE,L9 - Elven Gilded,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/96211/96211-1765083468-53925503.png,https://images.nexusmods.com/mod-images/1704/t/large/96/96211/96211-1765083468-53925503.png,Existing category tag; verify against description if additional armor types are available.,NSFW
30,30,TRUE,TRUE,INCLUDE,Spartacus Slave,Ashtoreth Spartacus Slave,AshtorethH,https://www.nexusmods.com/skyrimspecialedition/users/108345998,https://www.nexusmods.com/skyrimspecialedition/mods/121673,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/121673/121673-1718132959-1517494855.png,https://staticdelivery.nexusmods.com/mods/1704/images/121673/121673-1718132959-1517494855.png,Existing category tag; verify against description if additional armor types are available.,NSFW
59,60,TRUE,TRUE,INCLUDE,Speed Buster Heart Girl,Speed Buster Heart Girl,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/160108,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/160108/160108-1759069125-1515415222.png,https://staticdelivery.nexusmods.com/mods/1704/images/160108/160108-1759069125-1515415222.png,Existing category tag; verify against description if additional armor types are available.,NSFW
24,24,TRUE,TRUE,INCLUDE,Star Guardian,Star Guardian,AokiliMods,https://www.nexusmods.com/skyrimspecialedition/users/4747368,https://www.nexusmods.com/skyrimspecialedition/mods/125628,Fantastical,Cloth; Light,TRUE,FALSE,FALSE,Female,Military,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""PREBUILT"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""https://www.nexusmods.com/skyrimspecialedition/mods/144402""}",https://staticdelivery.nexusmods.com/mods/1704/images/125628/125628-1729927770-513929846.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/12/125628/125628-1729927770-513929846.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
233,235,TRUE,TRUE,INCLUDE,Stoneheart Jewelry,Stoneheart Jewelry SMP,JennyPennyJelapeni,https://www.nexusmods.com/skyrimspecialedition/users/71189578,https://www.nexusmods.com/skyrimspecialedition/mods/35229,Grounded,Accessories,FALSE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=136629&game_id=1704"",""3BA"":""N/A"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/35229/35229-1587922443-1381731956.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/35/35229/35229-1587922443-1381731956.jpeg,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
293,296,TRUE,TRUE,INCLUDE,Stormcloak Einherjar Armors,Stormcloak Einherjar Armors,PrincessAries,https://www.nexusmods.com/skyrimspecialedition/users/71940798,https://www.nexusmods.com/skyrimspecialedition/mods/100787,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Stormcloaks; Nord,FALSE,FALSE,H3 - Steel,"{""SMP"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=505019&game_id=1704"",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=505020&game_id=1704"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/124980"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/100787/100787-1695272184-1882044389.png,https://staticdelivery.nexusmods.com/mods/1704/images/100787/100787-1695272184-1882044389.png,Existing category tag; verify against description if additional armor types are available.,Standard
206,208,TRUE,TRUE,INCLUDE,Stormcloak Warmaiden Armor,Stormcloak Warmaiden Armor,GolinskiPRH,https://www.nexusmods.com/skyrimspecialedition/users/72664818,https://www.nexusmods.com/skyrimspecialedition/mods/60530,Grounded,Light,FALSE,TRUE,FALSE,Female,Stormcloaks; Nord,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=271241&game_id=1704&nmm=1"",""HIMBO"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=271243&game_id=1704&nmm=1"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/60530/60530-1640190065-807474849.png,https://images.nexusmods.com/mod-images/1704/t/large/60/60530/60530-1640190065-807474849.png,Existing category tag; verify against description if additional armor types are available.,NSFW
31,31,TRUE,TRUE,INCLUDE,Succubus,Ashtoreth Succubus,AshtorethH,https://www.nexusmods.com/skyrimspecialedition/users/108345998,https://www.nexusmods.com/skyrimspecialedition/mods/83155,Modern,Light,FALSE,TRUE,FALSE,Female,Daedra,FALSE,TRUE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/83155/83155-1674244409-1795788698.png,https://staticdelivery.nexusmods.com/mods/1704/images/83155/83155-1674244409-1795788698.png,Existing category tag; verify against description if additional armor types are available.,NSFW
341,344,TRUE,TRUE,INCLUDE,SucubusSister,SucubusSister 3BA,ZhizhenCong,https://www.nexusmods.com/skyrimspecialedition/users/101964943,https://www.nexusmods.com/skyrimspecialedition/mods/135279,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Daedra; Occult,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/135279/135279-1733247077-462671897.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/135279/135279-1733247077-462671897.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
